1.302780000000000000e+05,1.302270000000000000e+05,1.299530000000000000e+05,1.301640000000000000e+05,1.301690000000000000e+05,1.303040000000000000e+05,1.301430000000000000e+05,1.301940000000000000e+05,1.301130000000000000e+05,1.300880000000000000e+05,1.300740000000000000e+05,1.301220000000000000e+05,1.301090000000000000e+05,1.302470000000000000e+05,1.301830000000000000e+05,1.300770000000000000e+05,1.302210000000000000e+05
1.286790000000000000e+05,1.288760000000000000e+05,1.288510000000000000e+05,1.289590000000000000e+05,1.289600000000000000e+05,1.286740000000000000e+05,1.288490000000000000e+05,1.287400000000000000e+05,1.289070000000000000e+05,1.289220000000000000e+05,1.289070000000000000e+05,1.287660000000000000e+05,1.289180000000000000e+05,1.289900000000000000e+05,1.290210000000000000e+05,1.289650000000000000e+05,1.286970000000000000e+05
1.293810000000000000e+05,1.295750000000000000e+05,1.293150000000000000e+05,1.292970000000000000e+05,1.293460000000000000e+05,1.294150000000000000e+05,1.293470000000000000e+05,1.293470000000000000e+05,1.294110000000000000e+05,1.293640000000000000e+05,1.292840000000000000e+05,1.292840000000000000e+05,1.293530000000000000e+05,1.294040000000000000e+05,1.292920000000000000e+05,1.291120000000000000e+05,1.292590000000000000e+05
1.286440000000000000e+05,1.285410000000000000e+05,1.285540000000000000e+05,1.286740000000000000e+05,1.286650000000000000e+05,1.286540000000000000e+05,1.285390000000000000e+05,1.286320000000000000e+05,1.288220000000000000e+05,1.285910000000000000e+05,1.285160000000000000e+05,1.286230000000000000e+05,1.287170000000000000e+05,1.286440000000000000e+05,1.284680000000000000e+05,1.286790000000000000e+05,1.284600000000000000e+05
1.284360000000000000e+05,1.282650000000000000e+05,1.282770000000000000e+05,1.282730000000000000e+05,1.282410000000000000e+05,1.282260000000000000e+05,1.284340000000000000e+05,1.282250000000000000e+05,1.279910000000000000e+05,1.280960000000000000e+05,1.281420000000000000e+05,1.281300000000000000e+05,1.280600000000000000e+05,1.282020000000000000e+05,1.280900000000000000e+05,1.282910000000000000e+05,1.283140000000000000e+05
1.288820000000000000e+05,1.288130000000000000e+05,1.289830000000000000e+05,1.286860000000000000e+05,1.289400000000000000e+05,1.288340000000000000e+05,1.290920000000000000e+05,1.289320000000000000e+05,1.289720000000000000e+05,1.290350000000000000e+05,1.288810000000000000e+05,1.288930000000000000e+05,1.288340000000000000e+05,1.287350000000000000e+05,1.291360000000000000e+05,1.286490000000000000e+05,1.289870000000000000e+05
1.292010000000000000e+05,1.292080000000000000e+05,1.293250000000000000e+05,1.291150000000000000e+05,1.292550000000000000e+05,1.289500000000000000e+05,1.292060000000000000e+05,1.292770000000000000e+05,1.293620000000000000e+05,1.292600000000000000e+05,1.291270000000000000e+05,1.291250000000000000e+05,1.292080000000000000e+05,1.291180000000000000e+05,1.292000000000000000e+05,1.290040000000000000e+05,1.293710000000000000e+05
1.296800000000000000e+05,1.296110000000000000e+05,1.298520000000000000e+05,1.296490000000000000e+05,1.297890000000000000e+05,1.298870000000000000e+05,1.299860000000000000e+05,1.297270000000000000e+05,1.296420000000000000e+05,1.299590000000000000e+05,1.297480000000000000e+05,1.296970000000000000e+05,1.296930000000000000e+05,1.297920000000000000e+05,1.295410000000000000e+05,1.296880000000000000e+05,1.298720000000000000e+05
1.305040000000000000e+05,1.303500000000000000e+05,1.304920000000000000e+05,1.302890000000000000e+05,1.303460000000000000e+05,1.304160000000000000e+05,1.301680000000000000e+05,1.305100000000000000e+05,1.303960000000000000e+05,1.302010000000000000e+05,1.306190000000000000e+05,1.303740000000000000e+05,1.303500000000000000e+05,1.303700000000000000e+05,1.303750000000000000e+05,1.304800000000000000e+05,1.303470000000000000e+05
1.310430000000000000e+05,1.311020000000000000e+05,1.312560000000000000e+05,1.312160000000000000e+05,1.310450000000000000e+05,1.313470000000000000e+05,1.312520000000000000e+05,1.311920000000000000e+05,1.311910000000000000e+05,1.313530000000000000e+05,1.312760000000000000e+05,1.313400000000000000e+05,1.314090000000000000e+05,1.312190000000000000e+05,1.311670000000000000e+05,1.312910000000000000e+05,1.312100000000000000e+05
1.300150000000000000e+05,1.298140000000000000e+05,1.300370000000000000e+05,1.299330000000000000e+05,1.301520000000000000e+05,1.301400000000000000e+05,1.301350000000000000e+05,1.299410000000000000e+05,1.299490000000000000e+05,1.302030000000000000e+05,1.300310000000000000e+05,1.300320000000000000e+05,1.299480000000000000e+05,1.298740000000000000e+05,1.300290000000000000e+05,1.299420000000000000e+05,1.299520000000000000e+05
1.298680000000000000e+05,1.296960000000000000e+05,1.296700000000000000e+05,1.297230000000000000e+05,1.295580000000000000e+05,1.294100000000000000e+05,1.295920000000000000e+05,1.296810000000000000e+05,1.295960000000000000e+05,1.295380000000000000e+05,1.297740000000000000e+05,1.297030000000000000e+05,1.295380000000000000e+05,1.295700000000000000e+05,1.296510000000000000e+05,1.296390000000000000e+05,1.295520000000000000e+05
1.282550000000000000e+05,1.282470000000000000e+05,1.282590000000000000e+05,1.281310000000000000e+05,1.281120000000000000e+05,1.281140000000000000e+05,1.284980000000000000e+05,1.282710000000000000e+05,1.282960000000000000e+05,1.283070000000000000e+05,1.284310000000000000e+05,1.282660000000000000e+05,1.284370000000000000e+05,1.285390000000000000e+05,1.281300000000000000e+05,1.280890000000000000e+05,1.282840000000000000e+05
1.290340000000000000e+05,1.293300000000000000e+05,1.290410000000000000e+05,1.291230000000000000e+05,1.292640000000000000e+05,1.291530000000000000e+05,1.289740000000000000e+05,1.288680000000000000e+05,1.290770000000000000e+05,1.290090000000000000e+05,1.291700000000000000e+05,1.290870000000000000e+05,1.290140000000000000e+05,1.289870000000000000e+05,1.291480000000000000e+05,1.289780000000000000e+05,1.290140000000000000e+05
1.309970000000000000e+05,1.312070000000000000e+05,1.308690000000000000e+05,1.308480000000000000e+05,1.308420000000000000e+05,1.309320000000000000e+05,1.310200000000000000e+05,1.308230000000000000e+05,1.306090000000000000e+05,1.309440000000000000e+05,1.307760000000000000e+05,1.307180000000000000e+05,1.309360000000000000e+05,1.309620000000000000e+05,1.310030000000000000e+05,1.310710000000000000e+05,1.309520000000000000e+05
1.287500000000000000e+05,1.286630000000000000e+05,1.288250000000000000e+05,1.289120000000000000e+05,1.288100000000000000e+05,1.288450000000000000e+05,1.287970000000000000e+05,1.286840000000000000e+05,1.288290000000000000e+05,1.286580000000000000e+05,1.287690000000000000e+05,1.289160000000000000e+05,1.287290000000000000e+05,1.287780000000000000e+05,1.288370000000000000e+05,1.287980000000000000e+05,1.287650000000000000e+05
1.286310000000000000e+05,1.286050000000000000e+05,1.286110000000000000e+05,1.286380000000000000e+05,1.284320000000000000e+05,1.288470000000000000e+05,1.285800000000000000e+05,1.288970000000000000e+05,1.287550000000000000e+05,1.287810000000000000e+05,1.285790000000000000e+05,1.286020000000000000e+05,1.286110000000000000e+05,1.286230000000000000e+05,1.287170000000000000e+05,1.287800000000000000e+05,1.288990000000000000e+05
1.302040000000000000e+05,1.302880000000000000e+05,1.302680000000000000e+05,1.302860000000000000e+05,1.303170000000000000e+05,1.302400000000000000e+05,1.302620000000000000e+05,1.302250000000000000e+05,1.300780000000000000e+05,1.303470000000000000e+05,1.302470000000000000e+05,1.302660000000000000e+05,1.301150000000000000e+05,1.299470000000000000e+05,1.303010000000000000e+05,1.302340000000000000e+05,1.302910000000000000e+05
1.289110000000000000e+05,1.287900000000000000e+05,1.290400000000000000e+05,1.289570000000000000e+05,1.288210000000000000e+05,1.289320000000000000e+05,1.289940000000000000e+05,1.290440000000000000e+05,1.289150000000000000e+05,1.288360000000000000e+05,1.289820000000000000e+05,1.288860000000000000e+05,1.288260000000000000e+05,1.289710000000000000e+05,1.290620000000000000e+05,1.289590000000000000e+05,1.289840000000000000e+05
1.282990000000000000e+05,1.283330000000000000e+05,1.284460000000000000e+05,1.284630000000000000e+05,1.283370000000000000e+05,1.282350000000000000e+05,1.283020000000000000e+05,1.283870000000000000e+05,1.283010000000000000e+05,1.282470000000000000e+05,1.283290000000000000e+05,1.283050000000000000e+05,1.282670000000000000e+05,1.283550000000000000e+05,1.284100000000000000e+05,1.281570000000000000e+05,1.283300000000000000e+05
1.283140000000000000e+05,1.283330000000000000e+05,1.283380000000000000e+05,1.282370000000000000e+05,1.282930000000000000e+05,1.284960000000000000e+05,1.285320000000000000e+05,1.284020000000000000e+05,1.283400000000000000e+05,1.283870000000000000e+05,1.285150000000000000e+05,1.283170000000000000e+05,1.281830000000000000e+05,1.282640000000000000e+05,1.284570000000000000e+05,1.282910000000000000e+05,1.285240000000000000e+05
1.274800000000000000e+05,1.276440000000000000e+05,1.275400000000000000e+05,1.276890000000000000e+05,1.276260000000000000e+05,1.274800000000000000e+05,1.276770000000000000e+05,1.276190000000000000e+05,1.278500000000000000e+05,1.277260000000000000e+05,1.276260000000000000e+05,1.277730000000000000e+05,1.276900000000000000e+05,1.274600000000000000e+05,1.277780000000000000e+05,1.275430000000000000e+05,1.277700000000000000e+05
1.300800000000000000e+05,1.302140000000000000e+05,1.298500000000000000e+05,1.298560000000000000e+05,1.299680000000000000e+05,1.298280000000000000e+05,1.299200000000000000e+05,1.299940000000000000e+05,1.298980000000000000e+05,1.300070000000000000e+05,1.298500000000000000e+05,1.298050000000000000e+05,1.299710000000000000e+05,1.300930000000000000e+05,1.298670000000000000e+05,1.300460000000000000e+05,1.301600000000000000e+05
1.287770000000000000e+05,1.289170000000000000e+05,1.283070000000000000e+05,1.288280000000000000e+05,1.286180000000000000e+05,1.286520000000000000e+05,1.287730000000000000e+05,1.286750000000000000e+05,1.287360000000000000e+05,1.285510000000000000e+05,1.287410000000000000e+05,1.288150000000000000e+05,1.285890000000000000e+05,1.286510000000000000e+05,1.286850000000000000e+05,1.288310000000000000e+05,1.287380000000000000e+05
1.277390000000000000e+05,1.278080000000000000e+05,1.277250000000000000e+05,1.277910000000000000e+05,1.276450000000000000e+05,1.276100000000000000e+05,1.277220000000000000e+05,1.276580000000000000e+05,1.278730000000000000e+05,1.276760000000000000e+05,1.278690000000000000e+05,1.277680000000000000e+05,1.276990000000000000e+05,1.277870000000000000e+05,1.278580000000000000e+05,1.278590000000000000e+05,1.273860000000000000e+05
1.289640000000000000e+05,1.287500000000000000e+05,1.287750000000000000e+05,1.289690000000000000e+05,1.288490000000000000e+05,1.288560000000000000e+05,1.288030000000000000e+05,1.289390000000000000e+05,1.288310000000000000e+05,1.287640000000000000e+05,1.288460000000000000e+05,1.288540000000000000e+05,1.287840000000000000e+05,1.291210000000000000e+05,1.288370000000000000e+05,1.291280000000000000e+05,1.287940000000000000e+05
1.301870000000000000e+05,1.302370000000000000e+05,1.302520000000000000e+05,1.300050000000000000e+05,1.303190000000000000e+05,1.301880000000000000e+05,1.302170000000000000e+05,1.301110000000000000e+05,1.301940000000000000e+05,1.299070000000000000e+05,1.299260000000000000e+05,1.303550000000000000e+05,1.303190000000000000e+05,1.300290000000000000e+05,1.299410000000000000e+05,1.301520000000000000e+05,1.301510000000000000e+05
1.280810000000000000e+05,1.282500000000000000e+05,1.281030000000000000e+05,1.282150000000000000e+05,1.280840000000000000e+05,1.282690000000000000e+05,1.282470000000000000e+05,1.280830000000000000e+05,1.280360000000000000e+05,1.281090000000000000e+05,1.281730000000000000e+05,1.283600000000000000e+05,1.280430000000000000e+05,1.281640000000000000e+05,1.279480000000000000e+05,1.281830000000000000e+05,1.282640000000000000e+05
1.300800000000000000e+05,1.298870000000000000e+05,1.299190000000000000e+05,1.299100000000000000e+05,1.299080000000000000e+05,1.299990000000000000e+05,1.301250000000000000e+05,1.299580000000000000e+05,1.301410000000000000e+05,1.298290000000000000e+05,1.299090000000000000e+05,1.298420000000000000e+05,1.301520000000000000e+05,1.297570000000000000e+05,1.299970000000000000e+05,1.300630000000000000e+05,1.299170000000000000e+05
1.289220000000000000e+05,1.289160000000000000e+05,1.288230000000000000e+05,1.289780000000000000e+05,1.288390000000000000e+05,1.287230000000000000e+05,1.289190000000000000e+05,1.289450000000000000e+05,1.287590000000000000e+05,1.289830000000000000e+05,1.287410000000000000e+05,1.288630000000000000e+05,1.288110000000000000e+05,1.288340000000000000e+05,1.288870000000000000e+05,1.286810000000000000e+05,1.289180000000000000e+05
1.293250000000000000e+05,1.295420000000000000e+05,1.294610000000000000e+05,1.295470000000000000e+05,1.293140000000000000e+05,1.294350000000000000e+05,1.291010000000000000e+05,1.292310000000000000e+05,1.294640000000000000e+05,1.294220000000000000e+05,1.294830000000000000e+05,1.294940000000000000e+05,1.293420000000000000e+05,1.294700000000000000e+05,1.293820000000000000e+05,1.293230000000000000e+05,1.294890000000000000e+05
1.293520000000000000e+05,1.294460000000000000e+05,1.294790000000000000e+05,1.293620000000000000e+05,1.291640000000000000e+05,1.290600000000000000e+05,1.292550000000000000e+05,1.292800000000000000e+05,1.293300000000000000e+05,1.291600000000000000e+05,1.292650000000000000e+05,1.291180000000000000e+05,1.292000000000000000e+05,1.293060000000000000e+05,1.293570000000000000e+05,1.296350000000000000e+05,1.293480000000000000e+05
1.277090000000000000e+05,1.276630000000000000e+05,1.276980000000000000e+05,1.277160000000000000e+05,1.276540000000000000e+05,1.276530000000000000e+05,1.276940000000000000e+05,1.274720000000000000e+05,1.278560000000000000e+05,1.276600000000000000e+05,1.275900000000000000e+05,1.277850000000000000e+05,1.277260000000000000e+05,1.277220000000000000e+05,1.275190000000000000e+05,1.277540000000000000e+05,1.275710000000000000e+05
1.290490000000000000e+05,1.290890000000000000e+05,1.289640000000000000e+05,1.291290000000000000e+05,1.291750000000000000e+05,1.293160000000000000e+05,1.289700000000000000e+05,1.290170000000000000e+05,1.287070000000000000e+05,1.291150000000000000e+05,1.290540000000000000e+05,1.289460000000000000e+05,1.290500000000000000e+05,1.290350000000000000e+05,1.291660000000000000e+05,1.289920000000000000e+05,1.290780000000000000e+05
1.302630000000000000e+05,1.302200000000000000e+05,1.304300000000000000e+05,1.301700000000000000e+05,1.301620000000000000e+05,1.303340000000000000e+05,1.304480000000000000e+05,1.303380000000000000e+05,1.303910000000000000e+05,1.302920000000000000e+05,1.303760000000000000e+05,1.303390000000000000e+05,1.305900000000000000e+05,1.302470000000000000e+05,1.303010000000000000e+05,1.301980000000000000e+05,1.304210000000000000e+05
1.299550000000000000e+05,1.298990000000000000e+05,1.295610000000000000e+05,1.299930000000000000e+05,1.297980000000000000e+05,1.296810000000000000e+05,1.296990000000000000e+05,1.295800000000000000e+05,1.299640000000000000e+05,1.295700000000000000e+05,1.296450000000000000e+05,1.297190000000000000e+05,1.296900000000000000e+05,1.297190000000000000e+05,1.296280000000000000e+05,1.296860000000000000e+05,1.295570000000000000e+05
1.296630000000000000e+05,1.296490000000000000e+05,1.295260000000000000e+05,1.295890000000000000e+05,1.295500000000000000e+05,1.296450000000000000e+05,1.295720000000000000e+05,1.296330000000000000e+05,1.297470000000000000e+05,1.296410000000000000e+05,1.294820000000000000e+05,1.295930000000000000e+05,1.296990000000000000e+05,1.296810000000000000e+05,1.295220000000000000e+05,1.297450000000000000e+05,1.295030000000000000e+05
1.294160000000000000e+05,1.294320000000000000e+05,1.295050000000000000e+05,1.294480000000000000e+05,1.295270000000000000e+05,1.293990000000000000e+05,1.295060000000000000e+05,1.296280000000000000e+05,1.294520000000000000e+05,1.294280000000000000e+05,1.295240000000000000e+05,1.294710000000000000e+05,1.294930000000000000e+05,1.292470000000000000e+05,1.293740000000000000e+05,1.295630000000000000e+05,1.295420000000000000e+05
1.290280000000000000e+05,1.292560000000000000e+05,1.294640000000000000e+05,1.294290000000000000e+05,1.294320000000000000e+05,1.293820000000000000e+05,1.295150000000000000e+05,1.293160000000000000e+05,1.294170000000000000e+05,1.291600000000000000e+05,1.293560000000000000e+05,1.294470000000000000e+05,1.294110000000000000e+05,1.294260000000000000e+05,1.294120000000000000e+05,1.294160000000000000e+05,1.293400000000000000e+05
1.286860000000000000e+05,1.285770000000000000e+05,1.286320000000000000e+05,1.286500000000000000e+05,1.286490000000000000e+05,1.287530000000000000e+05,1.285110000000000000e+05,1.286210000000000000e+05,1.287550000000000000e+05,1.284860000000000000e+05,1.286330000000000000e+05,1.284430000000000000e+05,1.286600000000000000e+05,1.285450000000000000e+05,1.287700000000000000e+05,1.286530000000000000e+05,1.286580000000000000e+05
1.295620000000000000e+05,1.297530000000000000e+05,1.295610000000000000e+05,1.294470000000000000e+05,1.295620000000000000e+05,1.296510000000000000e+05,1.295830000000000000e+05,1.296040000000000000e+05,1.293280000000000000e+05,1.296260000000000000e+05,1.296790000000000000e+05,1.296460000000000000e+05,1.296500000000000000e+05,1.297280000000000000e+05,1.297140000000000000e+05,1.295540000000000000e+05,1.297060000000000000e+05
1.294490000000000000e+05,1.295050000000000000e+05,1.294830000000000000e+05,1.295750000000000000e+05,1.295050000000000000e+05,1.293590000000000000e+05,1.294280000000000000e+05,1.295820000000000000e+05,1.297550000000000000e+05,1.295100000000000000e+05,1.294940000000000000e+05,1.296550000000000000e+05,1.296650000000000000e+05,1.295480000000000000e+05,1.296460000000000000e+05,1.295840000000000000e+05,1.296220000000000000e+05
1.290400000000000000e+05,1.291870000000000000e+05,1.291650000000000000e+05,1.292090000000000000e+05,1.291850000000000000e+05,1.293130000000000000e+05,1.291190000000000000e+05,1.291440000000000000e+05,1.291360000000000000e+05,1.290090000000000000e+05,1.291040000000000000e+05,1.290690000000000000e+05,1.290810000000000000e+05,1.291780000000000000e+05,1.292220000000000000e+05,1.293170000000000000e+05,1.292070000000000000e+05
1.290360000000000000e+05,1.290230000000000000e+05,1.289730000000000000e+05,1.290930000000000000e+05,1.289510000000000000e+05,1.290380000000000000e+05,1.288830000000000000e+05,1.287850000000000000e+05,1.290940000000000000e+05,1.288530000000000000e+05,1.291780000000000000e+05,1.290000000000000000e+05,1.290160000000000000e+05,1.290960000000000000e+05,1.291020000000000000e+05,1.290680000000000000e+05,1.288110000000000000e+05
1.283590000000000000e+05,1.284190000000000000e+05,1.282090000000000000e+05,1.283820000000000000e+05,1.282090000000000000e+05,1.281610000000000000e+05,1.282870000000000000e+05,1.284730000000000000e+05,1.283810000000000000e+05,1.284230000000000000e+05,1.284790000000000000e+05,1.283150000000000000e+05,1.284610000000000000e+05,1.284130000000000000e+05,1.283750000000000000e+05,1.284200000000000000e+05,1.286120000000000000e+05
1.293660000000000000e+05,1.294420000000000000e+05,1.295290000000000000e+05,1.295330000000000000e+05,1.292870000000000000e+05,1.294070000000000000e+05,1.292840000000000000e+05,1.295930000000000000e+05,1.295130000000000000e+05,1.295260000000000000e+05,1.294390000000000000e+05,1.295150000000000000e+05,1.293420000000000000e+05,1.293660000000000000e+05,1.294830000000000000e+05,1.295190000000000000e+05,1.292930000000000000e+05
1.275820000000000000e+05,1.276370000000000000e+05,1.278410000000000000e+05,1.278460000000000000e+05,1.276360000000000000e+05,1.278270000000000000e+05,1.277700000000000000e+05,1.277140000000000000e+05,1.277100000000000000e+05,1.277110000000000000e+05,1.278170000000000000e+05,1.277290000000000000e+05,1.279410000000000000e+05,1.277870000000000000e+05,1.277880000000000000e+05,1.277270000000000000e+05,1.277960000000000000e+05
