,chrom,count,g_noin
0,1.0,130122.0,0.9999999998999556
1,1.0,128766.0,0.9999999999801725
2,1.0,129284.0,0.9999999999792603
3,1.0,128623.0,0.9999999998255458
4,1.0,128130.0,0.999999999966488
5,1.0,128893.0,0.9999999999705843
6,1.0,129125.0,0.9999999999821572
7,1.0,129697.0,0.9999999999827053
8,1.0,130374.0,0.9999999999687017
9,1.0,131340.0,0.9999999998364641
10,2.0,130032.0,0.9999999998691168
11,2.0,129703.0,0.9999999999711795
12,2.0,128266.0,0.9999999999328558
13,2.0,129087.0,0.9999999999825443
14,2.0,130718.0,0.9999999999786151
15,2.0,128916.0,0.9999999999757495
16,2.0,128602.0,0.9999999999782738
17,2.0,130266.0,0.9999999999812939
18,2.0,128886.0,0.9999999999827219
19,2.0,128305.0,0.9999999999347491
20,3.0,128317.0,0.9999999999026832
21,3.0,127773.0,0.9999999999815493
22,3.0,129805.0,0.9999999999821406
23,3.0,128815.0,0.9999999999824808
24,3.0,127768.0,0.9999999999745709
25,3.0,128854.0,0.9999999999621623
26,3.0,130355.0,0.9999999999792123
27,3.0,128360.0,0.999999999979527
28,3.0,129842.0,0.9999999999821573
29,3.0,128863.0,0.9999999999749288
30,4.0,129494.0,0.9999999998846418
31,4.0,129118.0,0.9999999999817182
32,4.0,127785.0,0.9999999999816349
33,4.0,128946.0,0.9999999999794527
34,4.0,130339.0,0.9999999999773982
35,4.0,129719.0,0.9999999999827645
36,4.0,129593.0,0.9999999999452803
37,4.0,129471.0,0.9999999999798822
38,4.0,129447.0,0.9999999999726548
39,4.0,128443.0,0.9999999939113936
40,5.0,129646.0,0.9999999999061018
41,5.0,129655.0,0.9999999999823632
42,5.0,129069.0,0.999999999971379
43,5.0,129000.0,0.9999999999827024
44,5.0,128315.0,0.9999999999801041
45,5.0,129515.0,0.9999999999819768
46,5.0,127729.0,0.9999999999814094
47,5.0,129790.0,0.999999999975047
48,5.0,128269.0,0.999999999980026
49,5.0,127447.0,0.9999999999606242
50,6.0,128476.0,0.9999999998198512
51,6.0,128389.0,0.9999999998344495
52,6.0,128188.0,0.9999999999673901
53,6.0,131127.0,0.9999999999825568
54,6.0,127592.0,0.9999999999740216
55,6.0,127797.0,0.9999999999260777
56,6.0,129622.0,0.9999999999644813
57,6.0,130055.0,0.9999999999731254
58,6.0,129090.0,0.9999999999810788
59,6.0,131145.0,0.999999999979383
60,7.0,130090.0,0.9999999998903774
61,7.0,127382.0,0.9999999999818298
62,7.0,129119.0,0.9999999999752931
63,7.0,127540.0,0.9999999999739957
64,7.0,128413.0,0.9999999999583857
65,7.0,128879.0,0.9999999999748016
66,7.0,127863.0,0.9999999999713286
67,7.0,130033.0,0.9999999999807601
68,7.0,128762.0,0.9999999999827621
69,7.0,129677.0,0.9999999999330353
70,8.0,131165.0,0.9999999998895247
71,8.0,128405.0,0.99999999998048
72,8.0,129207.0,0.999999999921132
73,8.0,129717.0,0.9999999999747291
74,8.0,128788.0,0.9999999999744769
75,8.0,129379.0,0.9999999999821644
76,8.0,128694.0,0.9999999999805018
77,8.0,130471.0,0.9999999999824111
78,8.0,129091.0,0.9999999999396326
79,8.0,129738.0,0.9999999999827529
80,9.0,128369.0,0.9999999998823409
81,9.0,129433.0,0.9999999999826689
82,9.0,128099.0,0.9999999999698285
83,9.0,128824.0,0.9999999999827429
84,9.0,128581.0,0.9999999999746438
85,9.0,129082.0,0.999999999962639
86,9.0,130586.0,0.9999999999778937
87,9.0,128509.0,0.9999999999348492
88,9.0,128938.0,0.9999999999766666
89,9.0,130044.0,0.9999999999786754
90,10.0,129592.0,0.9999999998896785
91,10.0,128100.0,0.9999999999789942
92,10.0,128217.0,0.9999999999803088
93,10.0,127711.0,0.9999999999050063
94,10.0,130173.0,0.9999999999754481
95,10.0,128703.0,0.9999999999724491
96,10.0,130375.0,0.9999999999778713
97,10.0,129897.0,0.9999999999780173
98,10.0,130131.0,0.99999999998233
99,10.0,128936.0,0.9999999999827496
100,11.0,129015.0,0.9999999999006599
101,11.0,129430.0,0.9999999999817162
102,11.0,129192.0,0.9999999999820766
103,11.0,127968.0,0.9999999999796201
104,11.0,129399.0,0.9999999999729097
105,11.0,129166.0,0.9999999999827065
106,11.0,130818.0,0.9999999999820306
107,11.0,128851.0,0.9999999999803818
108,11.0,129952.0,0.9999999999801159
109,11.0,129543.0,0.9999999999740923
110,12.0,129444.0,0.9999999999050114
111,12.0,129431.0,0.999999999981434
112,12.0,128909.0,0.9999999999780738
