,chrom,count,g_noin
0,1.0,130143.0,0.9996176590044612
1,1.0,128849.0,0.9996141708076989
2,1.0,129347.0,0.9997366556129422
3,1.0,128539.0,0.9993018078216811
4,1.0,128434.0,0.9995954239816214
5,1.0,129092.0,0.9995766207835148
6,1.0,129206.0,0.9993433048077995
7,1.0,129986.0,0.9993329580230206
8,1.0,130168.0,0.9997045880624412
9,1.0,131252.0,0.999457559834616
10,2.0,130135.0,0.9996393991976014
11,2.0,129592.0,0.9999920367802435
12,2.0,128498.0,0.030444324848930348
13,2.0,128974.0,0.9999916602999791
14,2.0,131020.0,0.999685238612889
15,2.0,128797.0,0.9936791380690061
16,2.0,128580.0,0.9997095646412456
17,2.0,130262.0,0.9994773850289663
18,2.0,128994.0,0.999500761286816
19,2.0,128302.0,0.9997264775882025
20,3.0,128532.0,0.9987358272198475
21,3.0,127677.0,0.9992241360078971
22,3.0,129920.0,0.9997366510042944
23,3.0,128773.0,0.9988702657392337
24,3.0,127722.0,0.9996610284656299
25,3.0,128803.0,0.9997041359609441
26,3.0,130217.0,0.9995352580373481
27,3.0,128247.0,0.9996355788447889
28,3.0,130125.0,0.9995358907011224
29,3.0,128919.0,0.9997405238828623
30,4.0,129101.0,0.9997522460507201
31,4.0,129255.0,0.9996647086228185
32,4.0,127694.0,0.9986253877132872
33,4.0,128970.0,0.9996457307774046
34,4.0,130448.0,0.99973682977022
35,4.0,129699.0,0.9997139639320716
36,4.0,129572.0,0.9997359561247999
37,4.0,129506.0,0.9996458219498973
38,4.0,129515.0,0.99973763234538
39,4.0,128511.0,0.9987496949461838
40,5.0,129583.0,0.9997532976325126
41,5.0,129428.0,0.9997378620759639
42,5.0,129119.0,0.9997382707152317
43,5.0,128883.0,0.9996524076773965
44,5.0,128287.0,0.9998948936739187
45,5.0,129284.0,0.3765318663416846
46,5.0,127770.0,0.999901553613752
47,5.0,129863.0,0.9989046896114505
48,5.0,127981.0,0.9990591749695018
49,5.0,127407.0,0.999489247569027
50,6.0,128230.0,0.9997639497523012
51,6.0,128103.0,0.9997151331684659
52,6.0,127908.0,0.9997251249379189
53,6.0,131388.0,0.9995724820783893
54,6.0,127494.0,0.9997198143150917
55,6.0,127782.0,0.9997336634561441
56,6.0,129568.0,0.9997367173823236
57,6.0,130082.0,0.9997026390020807
58,6.0,129103.0,0.9997371829626476
59,6.0,131099.0,0.9995804127791826
60,7.0,129905.0,0.9997273222537507
61,7.0,127503.0,0.9996758476806854
62,7.0,129503.0,0.9996625670289829
63,7.0,127769.0,0.9997364566226818
64,7.0,128379.0,0.999634660778466
65,7.0,129008.0,0.9997112476114289
66,7.0,127522.0,0.9997297775574449
67,7.0,129877.0,0.9996745818369586
68,7.0,128751.0,0.9997044615218171
69,7.0,129323.0,0.9997397098566153
70,8.0,130970.0,0.9997482949500999
