,chrom,count,g_noin
0,1.0,130227.0,0.9998114477449372
1,1.0,128876.0,0.9997814023325646
2,1.0,129575.0,0.9998539123130132
3,1.0,128541.0,0.9997547982122622
4,1.0,128265.0,0.9998293060856805
5,1.0,128813.0,0.9998568040544986
6,1.0,129208.0,0.9998589862451644
7,1.0,129611.0,0.9998546794769415
8,1.0,130350.0,0.9998369986092268
9,1.0,131102.0,0.9964290754825533
10,2.0,129814.0,0.9998701984275064
11,2.0,129696.0,0.9993692886017054
12,2.0,128247.0,0.9998485018929878
13,2.0,129330.0,0.9998396861143429
14,2.0,131207.0,0.9998591675467966
15,2.0,128663.0,0.999859128213884
16,2.0,128605.0,0.9998584501353865
17,2.0,130288.0,0.9996707013335754
18,2.0,128790.0,0.9998164674649059
19,2.0,128333.0,0.9997590482379964
20,3.0,128333.0,0.9998278718342873
21,3.0,127644.0,0.9998447739531894
22,3.0,130214.0,0.9997776645378421
23,3.0,128917.0,0.9998154808910666
24,3.0,127808.0,0.9998153081491806
25,3.0,128750.0,0.9998538371169862
26,3.0,130237.0,0.9997327031070855
27,3.0,128250.0,0.9998545916521823
28,3.0,129887.0,0.9998381915778934
29,3.0,128916.0,0.9998474000470251
30,4.0,129542.0,0.9996695557656632
31,4.0,129446.0,0.9998397617335641
32,4.0,127663.0,0.9994924997889202
33,4.0,129089.0,0.9991622783824669
34,4.0,130220.0,0.9997668346709426
35,4.0,129899.0,0.9997729461962528
36,4.0,129649.0,0.9998559783461323
37,4.0,129432.0,0.9998560424462635
38,4.0,129256.0,0.9997932754470576
39,4.0,128577.0,0.999834753591396
40,5.0,129753.0,0.9998584760360072
41,5.0,129505.0,0.9998567538221668
42,5.0,129187.0,0.9998581809936427
43,5.0,129023.0,0.9998193577487053
44,5.0,128419.0,0.999572476606446
45,5.0,129442.0,0.9998351354199186
46,5.0,127637.0,0.9998584555693149
47,5.0,129794.0,0.9996267449015689
48,5.0,127948.0,0.9998539996293369
49,5.0,127430.0,0.999839892589921
50,6.0,128240.0,0.9991049971297497
51,6.0,128489.0,0.9998591071070138
52,6.0,127923.0,0.9998289624626163
53,6.0,131215.0,0.9997801055517651
54,6.0,127716.0,0.9996240493143337
55,6.0,127893.0,0.9996747923790686
56,6.0,129557.0,0.9994268373755325
57,6.0,130002.0,0.9998371527576583
58,6.0,129264.0,0.9998028738323811
59,6.0,130866.0,0.9987804792337404
60,7.0,130047.0,0.9996508670377288
61,7.0,127383.0,0.9998559425336775
62,7.0,129266.0,0.9998554205649768
63,7.0,127792.0,0.9997464025191133
64,7.0,128357.0,0.9998587666302028
65,7.0,129247.0,0.9998447620909654
66,7.0,127769.0,0.9998583145758657
67,7.0,130100.0,0.9997731284527952
68,7.0,128479.0,0.9997454047235546
69,7.0,129311.0,0.9998455953509137
70,8.0,131034.0,0.9998634925310107
71,8.0,128469.0,0.9998557993086079
72,8.0,129407.0,0.9987353460121536
73,8.0,129733.0,0.9998386780010743
74,8.0,128823.0,0.9998591243632119
75,8.0,129217.0,0.9998199435832434
76,8.0,128543.0,0.9997830025277413
77,8.0,130376.0,0.9998552395073783
78,8.0,129001.0,0.9997399930308719
79,8.0,129868.0,0.9998526528180038
80,9.0,128453.0,0.9998283615183555
81,9.0,129207.0,0.9998510401706319
82,9.0,128145.0,0.999811667792597
83,9.0,128760.0,0.9995786665022374
84,9.0,128432.0,0.9992746941747568
85,9.0,129122.0,0.9994702263459224
86,9.0,130916.0,0.9998552713146858
87,9.0,128441.0,0.9998583368311492
88,9.0,128988.0,0.9997975185621084
89,9.0,130273.0,0.9998597591810487
90,10.0,129633.0,0.9986211353746287
91,10.0,128081.0,0.9998522260530597
92,10.0,128270.0,0.999850863795751
93,10.0,127711.0,0.9995490086759471
94,10.0,129964.0,0.9998281902901398
95,10.0,128768.0,0.9997432174526023
96,10.0,130161.0,0.9998229151219781
97,10.0,129837.0,0.9984998372250197
98,10.0,130179.0,0.9998560666515055
99,10.0,129188.0,0.9997398034171459
100,11.0,128836.0,0.9993407288563614
101,11.0,129271.0,0.9975554418361409
102,11.0,129387.0,0.9998583984383033
103,11.0,127971.0,0.9997682836657836
104,11.0,129540.0,0.9998556979723174
105,11.0,129220.0,0.9995532243533848
106,11.0,130635.0,0.9998189852736454
107,11.0,128932.0,0.9997956553966366
108,11.0,129829.0,0.9998554994228851
109,11.0,129610.0,0.9998596348821978
110,12.0,129382.0,0.9998322087963343
111,12.0,129597.0,0.9996961620825943
112,12.0,128831.0,0.9998370757335029
113,12.0,129591.0,0.9998080299224115
114,12.0,129909.0,0.9998549770252545
115,12.0,128842.0,0.9998132898881769
116,12.0,128755.0,0.9998561685371963
117,12.0,128990.0,0.999813359675895
118,12.0,131398.0,0.9998557633287967
119,12.0,129784.0,0.9998589883677922
120,13.0,129251.0,0.9998664954956799
121,13.0,129436.0,0.9997898634752411
122,13.0,128645.0,0.9997748255104302
123,13.0,128609.0,0.9997915016529947
124,13.0,129063.0,0.9998045769312287
125,13.0,130983.0,0.9996929759141145
126,13.0,128464.0,0.9998150232337233
127,13.0,129233.0,0.9998555991292328
128,13.0,130305.0,0.9998485468767326
129,13.0,130425.0,0.9996877608811974
130,14.0,129150.0,0.9998699094060794
131,14.0,128560.0,0.9998494850963093
132,14.0,128415.0,0.9998472207976984
133,14.0,128802.0,0.9998526040985078
