,chrom,count,g_noin
0,1.0,130304.0,0.9999999999027044
1,1.0,128674.0,0.9999999999848291
2,1.0,129415.0,0.999999999969837
3,1.0,128654.0,0.999999999800233
4,1.0,128226.0,0.9999999999813614
5,1.0,128834.0,0.9999999999721716
6,1.0,128950.0,0.9999999999823193
7,1.0,129887.0,0.9999999998446915
8,1.0,130416.0,0.9999999994944309
9,1.0,131347.0,0.9999999999841064
10,2.0,130140.0,0.9999999999029922
11,2.0,129410.0,0.9999999999786577
12,2.0,128114.0,0.9999999999846267
13,2.0,129153.0,0.9999999999848463
14,2.0,130932.0,0.9999999999768268
15,2.0,128845.0,0.9999999999802465
16,2.0,128847.0,0.9999999999448392
17,2.0,130240.0,0.9999999999846437
18,2.0,128932.0,0.9999999999848649
19,2.0,128235.0,0.9999999999848526
20,3.0,128496.0,0.9999999999028722
21,3.0,127480.0,0.9999999999834646
22,3.0,129828.0,0.999999999981466
23,3.0,128652.0,0.9999999999755521
24,3.0,127610.0,0.9999999999764607
25,3.0,128856.0,0.9999999999804196
26,3.0,130188.0,0.9999999999801862
27,3.0,128269.0,0.9999999999715711
28,3.0,129999.0,0.9999999999835049
29,3.0,128723.0,0.9999999999847359
30,4.0,129435.0,0.9999999998887592
31,4.0,129060.0,0.99999999998467
32,4.0,127653.0,0.99999999996761
33,4.0,129316.0,0.9999999999846649
34,4.0,130334.0,0.9999999999803235
35,4.0,129681.0,0.999999999984868
36,4.0,129645.0,0.9999999999833609
37,4.0,129399.0,0.9999999999848362
38,4.0,129382.0,0.9999999999787111
39,4.0,128753.0,0.9999999999845329
40,5.0,129651.0,0.9999999999022606
41,5.0,129359.0,0.9999999999833019
42,5.0,129313.0,0.9999999999828353
43,5.0,129038.0,0.9999999999334117
44,5.0,128161.0,0.9999999999842988
45,5.0,129407.0,0.9999999999814987
46,5.0,127827.0,0.9999999999836178
47,5.0,129712.0,0.9999999999825867
48,5.0,128017.0,0.9999999999826974
49,5.0,127476.0,0.9999999999695991
50,6.0,128469.0,0.9999999994588508
51,6.0,128609.0,0.9999999998878482
52,6.0,128205.0,0.9999999999774163
53,6.0,131254.0,0.9999999999840902
54,6.0,127516.0,0.9999999999818235
55,6.0,127905.0,0.9999999999799869
56,6.0,129577.0,0.9999999999822703
57,6.0,129739.0,0.9999999999325226
58,6.0,129344.0,0.9999999999843399
59,6.0,131014.0,0.9999999999845328
60,7.0,130207.0,0.9999999996655307
61,7.0,127242.0,0.9999999999817303
62,7.0,129447.0,0.9999999999296441
63,7.0,127559.0,0.9999999999844437
64,7.0,128277.0,0.9999999999846194
65,7.0,129166.0,0.9999999999837679
66,7.0,127448.0,0.9999999999742495
67,7.0,130053.0,0.9999999999783228
68,7.0,128844.0,0.9999999999758256
69,7.0,129459.0,0.9999999999833267
70,8.0,131050.0,0.9999999999005337
71,8.0,128465.0,0.9999999999826873
72,8.0,129099.0,0.9999999999848542
73,8.0,130028.0,0.9999999999801764
74,8.0,128476.0,0.9999999999843754
75,8.0,129038.0,0.9999999996110817
76,8.0,128582.0,0.9999999999686429
77,8.0,130550.0,0.9999999999837804
78,8.0,128995.0,0.9999999999845082
79,8.0,129771.0,0.9999999999848368
80,9.0,128341.0,0.9999999990322722
81,9.0,129440.0,0.9999999999848633
82,9.0,128063.0,0.9999999999620861
83,9.0,128909.0,0.9999999999836402
