,chrom,count,g_noin
0,1.0,130247.0,0.9998635853468769
1,1.0,128990.0,0.9996650080721083
2,1.0,129404.0,0.9994311603209289
3,1.0,128644.0,0.9996922060948832
4,1.0,128202.0,0.9994424960357171
5,1.0,128735.0,0.9998517711844492
6,1.0,129118.0,0.9998391105301195
7,1.0,129792.0,0.9993818282799454
8,1.0,130370.0,0.9998555361739658
9,1.0,131219.0,0.999833982313146
10,2.0,129874.0,0.9998266538164167
11,2.0,129570.0,0.9998004120584414
12,2.0,128539.0,0.999854578159773
13,2.0,128987.0,0.9998069027113958
14,2.0,130962.0,0.9998534729591423
15,2.0,128778.0,0.999855475509096
16,2.0,128623.0,0.9998553189572147
17,2.0,129947.0,0.9997751628422683
18,2.0,128971.0,0.9991209596754081
19,2.0,128355.0,0.9998283590775155
20,3.0,128264.0,0.9998586811566149
21,3.0,127460.0,0.999823917684986
22,3.0,130093.0,0.9996521033640037
23,3.0,128651.0,0.9997334940830995
24,3.0,127787.0,0.999840006473094
25,3.0,129121.0,0.999585071238812
26,3.0,130029.0,0.9998482857997959
27,3.0,128164.0,0.9994966921734061
28,3.0,129757.0,0.9996790849788121
29,3.0,128834.0,0.9998030836099928
30,4.0,129470.0,0.9998474857875551
31,4.0,129306.0,0.9998553884272045
32,4.0,127722.0,0.9998526346896415
33,4.0,129035.0,0.9998446527248769
34,4.0,130247.0,0.9996991565308834
35,4.0,129719.0,0.9998421374173372
36,4.0,129681.0,0.9998524493422467
37,4.0,129247.0,0.9998314141912399
38,4.0,129426.0,0.9995542273474037
39,4.0,128545.0,0.9998509605325872
40,5.0,129728.0,0.9995214168433948
41,5.0,129548.0,0.9998408300786107
42,5.0,129178.0,0.9990947195316487
43,5.0,129096.0,0.9993747567583646
44,5.0,128413.0,0.9998170359561926
45,5.0,129366.0,0.9966297959398835
46,5.0,127787.0,0.9998442082719665
47,5.0,129669.0,0.9755057459341547
48,5.0,127972.0,0.9997954689257921
49,5.0,127454.0,0.9998305703801906
50,6.0,128357.0,0.9998639561239318
51,6.0,128448.0,0.9996058580288217
52,6.0,128177.0,0.999815355729053
53,6.0,131126.0,0.999788985072207
54,6.0,127630.0,0.9998472535682799
55,6.0,127983.0,0.9996699457589003
56,6.0,129431.0,0.9998544849693572
57,6.0,129983.0,0.99979387442486
58,6.0,129067.0,0.9998401112602143
59,6.0,130873.0,0.9993383472016073
60,7.0,130051.0,0.999634214325065
61,7.0,127375.0,0.9998260531094679
62,7.0,129389.0,0.9997695381231135
63,7.0,127566.0,0.999854524748981
64,7.0,128318.0,0.9994158815603934
65,7.0,129123.0,0.9998289838556518
66,7.0,127660.0,0.9998294427348765
67,7.0,130102.0,0.9998554668096452
68,7.0,128601.0,0.9998114176190293
69,7.0,129598.0,0.9998388025815452
70,8.0,131003.0,0.9998548940238895
71,8.0,128746.0,0.9998133913453155
72,8.0,129291.0,0.9998544527994984
73,8.0,129761.0,0.9998505005053343
74,8.0,128504.0,0.9998013235274743
75,8.0,129409.0,0.9998555383376333
76,8.0,128788.0,0.9897589583148579
77,8.0,130525.0,0.9998178269616844
78,8.0,129206.0,0.9998331218511836
79,8.0,129814.0,0.9998057257699292
80,9.0,128410.0,0.9998312628378763
81,9.0,129151.0,0.9997511074490473
82,9.0,128307.0,0.9999900597177052
83,9.0,128871.0,0.0679129910659237
84,9.0,128553.0,0.9999499952523577
85,9.0,129241.0,0.999840820048032
86,9.0,130672.0,0.9998373283330484
87,9.0,128558.0,0.9996254201976146
88,9.0,129167.0,0.9993773490174588
89,9.0,130101.0,0.9997962883460405
90,10.0,129682.0,0.9998503493192281
91,10.0,128345.0,0.9996813529791824
92,10.0,128350.0,0.9998157864818135
93,10.0,127791.0,0.9993247318317459
94,10.0,130023.0,0.9998504296046624
95,10.0,128828.0,0.9998332434229585
96,10.0,130186.0,0.9997740934208521
97,10.0,130074.0,0.999840976850535
98,10.0,130090.0,0.999855465471364
99,10.0,128937.0,0.999847743618119
100,11.0,128844.0,0.9996353296775137
101,11.0,129341.0,0.9994541988450601
102,11.0,129126.0,0.9994496515960111
103,11.0,127929.0,0.9998528347236583
104,11.0,129361.0,0.9998370657656196
105,11.0,129380.0,0.9997821215657917
106,11.0,130602.0,0.999809616856534
107,11.0,128968.0,0.9998554911839547
108,11.0,129841.0,0.9998160031376735
109,11.0,129623.0,0.9998472811315992
110,12.0,129764.0,0.9997579955313567
111,12.0,129258.0,0.9998403838322918
112,12.0,128794.0,0.999800400605134
113,12.0,129749.0,0.9789092082529223
114,12.0,129848.0,0.9998464250389227
115,12.0,128867.0,0.9960174859367193
116,12.0,128716.0,0.9997845456359158
117,12.0,129085.0,0.9998097508346555
118,12.0,131453.0,0.9997184874518384
119,12.0,129916.0,0.9995287408439993
120,13.0,129441.0,0.9998103223482886
121,13.0,129270.0,0.99364062431599
122,13.0,128659.0,0.9998044819976462
123,13.0,128709.0,0.9998556503629311
124,13.0,128926.0,0.9977554208170537
125,13.0,131242.0,0.9998528853975078
126,13.0,128611.0,0.9991827188180302
127,13.0,129254.0,0.9992170337780653
128,13.0,130442.0,0.9998035353742388
129,13.0,130338.0,0.9997724505071346
130,14.0,129319.0,0.9991191389102269
131,14.0,128790.0,0.9997524723593232
132,14.0,128372.0,0.9998257993689973
133,14.0,129042.0,0.9998600326605427
134,14.0,129735.0,0.9311817744045684
135,14.0,129268.0,0.9998445693776312
136,14.0,129870.0,0.9998556496550776
137,14.0,128943.0,0.9975754711340055
138,14.0,131621.0,0.999789663332411
139,14.0,129607.0,0.9995253946950083
140,15.0,129396.0,0.999840875920161
141,15.0,130808.0,0.9998406118347116
142,15.0,128977.0,0.9998524251677732
143,15.0,130259.0,0.9997615407428401
144,15.0,130396.0,0.9997590285799749
