,chrom,count,g_noin
0,1.0,130169.0,0.9999999999995677
1,1.0,128960.0,0.9999999999934155
2,1.0,129346.0,0.9999992689037606
3,1.0,128665.0,0.9999999971956464
4,1.0,128241.0,0.9999999964635029
5,1.0,128940.0,0.9999999999765632
6,1.0,129255.0,0.9999999999435105
7,1.0,129789.0,0.9999999985391592
8,1.0,130346.0,0.999999999982529
9,1.0,131045.0,0.9999999998777501
10,2.0,130152.0,0.9999999996883282
11,2.0,129558.0,0.9999999999936708
12,2.0,128112.0,0.9999999999886422
13,2.0,129264.0,0.9999999999999932
14,2.0,130842.0,0.9999999999997147
15,2.0,128810.0,0.9999999998169031
16,2.0,128432.0,0.9999999999998761
17,2.0,130317.0,0.9999999999878683
18,2.0,128821.0,0.9999999506756481
19,2.0,128337.0,0.9999999975410758
20,3.0,128293.0,0.9999999999986354
21,3.0,127626.0,0.9999999999999721
22,3.0,129968.0,0.9999999997159216
23,3.0,128618.0,0.9999999999995685
24,3.0,127645.0,0.9999999950642421
25,3.0,128849.0,0.9999999995866534
26,3.0,130319.0,0.9999999999675346
27,3.0,128084.0,0.9999999999999999
28,3.0,129908.0,9.132186110477308e-27
29,3.0,128839.0,1.0
30,4.0,129314.0,0.9999999999126578
31,4.0,129164.0,0.9999999999899876
32,4.0,127654.0,0.9999999999925357
33,4.0,129175.0,0.9999999999994753
34,4.0,130162.0,0.9999999998290969
35,4.0,129798.0,0.9999999999987483
36,4.0,129550.0,0.9999999999995476
37,4.0,129527.0,0.9999999999441864
38,4.0,129432.0,0.9999999992628403
39,4.0,128649.0,0.9999999999980249
40,5.0,129562.0,0.9999999999946222
41,5.0,129505.0,0.9999999999200151
42,5.0,129185.0,0.9999999922132033
43,5.0,128951.0,0.9999999983104622
44,5.0,128209.0,0.9999999999999024
45,5.0,129287.0,0.9999999995535944
46,5.0,127636.0,0.9999999999994713
47,5.0,129873.0,0.9999999999956568
48,5.0,128103.0,0.9999999999999504
49,5.0,127546.0,0.9999999999999705
50,6.0,128451.0,0.9999999999994273
51,6.0,128369.0,0.9999999997315866
52,6.0,128096.0,0.9999999999896005
53,6.0,131236.0,0.9999999999866351
54,6.0,127368.0,0.999999999179773
55,6.0,127873.0,0.9999999999982657
56,6.0,129666.0,0.999999999768359
57,6.0,129650.0,0.9999999999998251
58,6.0,129018.0,0.999999999995855
59,6.0,130849.0,0.999999999977928
60,7.0,130192.0,0.9999999999902873
61,7.0,127398.0,0.9999999999999553
62,7.0,129331.0,0.9999999999349146
63,7.0,127710.0,0.9999999999954129
64,7.0,128484.0,0.9999999999942871
65,7.0,128913.0,0.9999999999995139
66,7.0,127624.0,0.9999999984004865
67,7.0,129721.0,0.9999999999983159
68,7.0,128593.0,0.9999999955428793
69,7.0,129390.0,0.999999999999863
70,8.0,131121.0,0.9999999999977084
71,8.0,128482.0,0.9999999999912372
72,8.0,129357.0,0.9999965266247087
73,8.0,129899.0,0.9999999999960609
74,8.0,128545.0,0.9999998784714235
75,8.0,129150.0,0.9999999991684053
76,8.0,128482.0,0.999999999908306
77,8.0,130460.0,0.9999999999979923
78,8.0,129076.0,0.999999999999853
79,8.0,129786.0,0.9999999999962185
80,9.0,128517.0,0.999999999902649
81,9.0,129414.0,0.9999999968783841
82,9.0,128236.0,0.9999999999905697
83,9.0,128783.0,0.9999999999996814
84,9.0,128701.0,0.9999999999984035
85,9.0,129178.0,0.9999999999999833
86,9.0,130479.0,0.9999999999852676
87,9.0,128608.0,0.9999999999991099
88,9.0,129314.0,0.9999999999840559
89,9.0,130064.0,0.999999999891823
90,10.0,129560.0,0.9999999999936893
91,10.0,128410.0,0.9999999984755424
92,10.0,128364.0,0.9999999999991389
93,10.0,127847.0,0.9999999999997689
94,10.0,130072.0,0.9999999999957446
95,10.0,128791.0,0.9999999999956797
96,10.0,130188.0,0.999999999981283
97,10.0,129668.0,0.9999999999996926
98,10.0,130019.0,0.999999997748785
99,10.0,129055.0,0.9999999999772792
100,11.0,128958.0,0.9999999998581656
101,11.0,129377.0,0.9999999999994165
102,11.0,129377.0,0.9999999999763838
103,11.0,128047.0,0.9999999999998412
104,11.0,129307.0,0.9999999999999735
105,11.0,129325.0,0.9999999999318142
106,11.0,130855.0,0.9999999999958817
107,11.0,128842.0,0.999999999995032
108,11.0,129891.0,0.9999999999959649
109,11.0,129701.0,0.9999999999860052
110,12.0,129595.0,0.999999999967156
111,12.0,129499.0,0.9999999884036607
112,12.0,128533.0,0.9999999999998423
113,12.0,129802.0,0.9999999999968808
114,12.0,129941.0,0.9999999999996657
115,12.0,128926.0,0.9999999999994914
116,12.0,128587.0,0.9999999996196542
117,12.0,128814.0,0.9999999999986628
118,12.0,131245.0,0.9999999999969451
119,12.0,129804.0,0.999999999490809
120,13.0,129282.0,0.9999999999999758
121,13.0,129577.0,0.999999999963313
122,13.0,128581.0,0.9999999998822818
123,13.0,128754.0,0.9999999999993214
124,13.0,128913.0,0.9999999999825746
125,13.0,131141.0,0.9999999997520497
126,13.0,128699.0,0.9999999990578526
127,13.0,129430.0,0.999999999991885
128,13.0,130214.0,0.9999999997014105
129,13.0,130609.0,0.9999997238118794
130,14.0,129061.0,0.9999999706735511
131,14.0,128603.0,0.99999999991955
132,14.0,128425.0,0.9999999994026606
133,14.0,128864.0,0.9999999999988723
134,14.0,129765.0,0.9999999999851635
135,14.0,129274.0,0.999999999999875
136,14.0,129704.0,0.999999999858479
137,14.0,128891.0,0.9999999358238568
138,14.0,131736.0,0.9999999991808249
139,14.0,129662.0,0.99999999999685
140,15.0,129405.0,0.9999999999820673
141,15.0,130705.0,0.9999999999998777
142,15.0,128831.0,0.9999999999998805
143,15.0,130183.0,0.9999999999999832
144,15.0,130225.0,0.9999999999927156
145,15.0,130034.0,0.9999999999977834
146,15.0,129630.0,0.9999999999817701
147,15.0,128096.0,0.9999999998413703
148,15.0,128569.0,0.9999999994689924
149,15.0,128936.0,0.9999999999913138
150,16.0,128083.0,0.9999999990999365
151,16.0,128098.0,0.9999999968379254
152,16.0,129818.0,0.9999999999994077
153,16.0,129067.0,0.9999999999900554
154,16.0,129226.0,0.9999999999983453
155,16.0,128904.0,0.9999999999703162
156,16.0,130167.0,0.999999999993453
157,16.0,129957.0,0.9999999999533014
158,16.0,131171.0,0.9999999999799247
159,16.0,129569.0,0.9999999999894286
160,17.0,128566.0,0.9999999999341551
161,17.0,129358.0,0.9999999999999878
162,17.0,128664.0,0.9999999999998349
163,17.0,127314.0,0.9999999999768001
164,17.0,127800.0,0.9999999999925883
165,17.0,128329.0,0.9999999999998657
166,17.0,128132.0,0.9999999945556685
167,17.0,131814.0,0.9999999999989179
168,17.0,128579.0,0.999999999408506
169,17.0,129494.0,0.9999999991306173
170,18.0,129702.0,0.9999999999993102
